"age","gene_acronym","DPall","MPall","SPall","p2A"
"E13.5","Dcx",2.25442,0.675239,3.82142,1.30885
"E13.5","Ddc",0.193263,0.182106,0.0272389,0.0284759
"E13.5","Ddit3",0.170848,0.109696,0.0792201,0.0440226
"E13.5","Ddit4l",0.179396,0.0260975,0.00909368,0.012806
"E13.5","Ddr1",0.488136,0.851292,0.0983717,0.433213
"E13.5","Ddr2",0.113032,0.0159735,0.0154984,0.0161637
"E13.5","Ddx5",20.4267,16.9898,10.309,11.7286
"E13.5","Deaf1",0.0115975,0.00874571,0.0437992,0.0178605
"E13.5","Deptor",0.00608129,0.00344547,0.00362287,0.00268778
"E13.5","Disc1",0.0865089,0.0104248,0.00898095,0.0134934
"E13.5","Dkk1",0.218614,0.0710444,0.0666171,0.0192322
"E13.5","Dkk2",0.34023,1.40775,0.375589,0.0745645
"E13.5","Dkk3",0.0727811,0.734817,0.0494338,0.0898299
"E13.5","Dlg4",6.1527,4.33243,5.67574,4.87416
"E13.5","Dlk1",0.635578,0.34082,2.11115,1.56843
"E13.5","Dll1",4.477275,7.65806,1.052332,3.306755
"E13.5","Dll3",0.271855,0.0732759,0.0270635,0.0103429
"E13.5","Dll4",0.046414,0.0336076,0.0877039,0.0308142
"E13.5","Dlx1",0.134624,0.0325232,1.42769,0.0881248
"E13.5","Dlx2",0.308764,0.17027,8.07894,0.0636286
"E13.5","Dlx3",0.048143,0.00966046,0.026649,0.0117505
"E13.5","Dlx4",0.0536458,0.020463,0.0102919,0.0255194
"E13.5","Dlx5",0.269134,0.209587,2.20295,0.239678
"E13.5","Dlx6",0.0804633,0.0499952,0.711581,0.186188
"E13.5","Dmbx1",0.2341533,0.0302452,0.03766745,0.02135105
"E13.5","Dmrt3",0.532723,6.08502,0.0701351,0.566269
"E13.5","Dmrtb1",0.0280486,0.0193587,0.00519891,0.0492064
"E13.5","Dnahc2",0.0414566,0.109246,0.0158957,0.0540649
"E13.5","Dner",0.526452,1.02279,3.25227,0.871103
"E13.5","Dnmt1",13.9429,11.9312,4.04421,3.19203
"E13.5","Dnmt3a",0.29136,0.298458,0.131653,0.12916
"E13.5","Dnmt3b",0.109045,0.0626052,0.026782,0.0432945
"E13.5","Dnmt3l",0.0789143,0.0564576,0.00783015,0.0249772
"E13.5","Doc2b",0.172744,0.0315868,0.0093241,0.00684505
"E13.5","Dpf1",18.3255,11.7175,14.2498,15.3948
"E13.5","Dpf2",12.0487,11.5359,7.93575,8.64894
"E13.5","Dpysl5",13.2289,5.62881,9.67494,8.97842
"E13.5","Drap1",1.96726,1.19053,0.994238,0.896196
"E13.5","Drd1a",0.0216941,0.0148288,0.00940592,0.00776521
"E13.5","Drd2",0.01269,0.00534379,0.0111762,0.00241128
"E13.5","Drd3",0.0622736,0.0169717,0.00548017,0.00594295
"E13.5","Drd4",0.0184871,0.016446,0.0109114,0.00580443
"E13.5","Drd5",0.0130098,0.00743335,0.0161953,0.00399066
"E13.5","Drg1",16.0016,11.8791,5.86079,10.2901
"E13.5","Dsc2",0.0466116,0.00587474,0.00891169,0.0515068
"E13.5","Dsc3",0.171117,0.0174061,0.01878,0.0131224
"E13.5","Dscaml1",0.515636,0.393794,1.40764,0.170892
"E13.5","Dsg1a",0.0113596,0.0132236,0.031661,0.00214218
"E13.5","Dsg1b",0.0440254,0.00457971,0.00425979,0.00778221
"E13.5","Dsg1c",0.0291342,0.0117761,0.00654328,0.00521372
"E13.5","Dsg3",0.0383923,0.0343554,0.0123177,0.0393215
"E13.5","Dsp",0.116858,0.0415122,0.022202,0.060729
"E13.5","Dst",0.286248,0.0795756,0.0972791,0.0531052
"E13.5","Dtx1",0.195501,0.127152,0.0639644,0.0178676
"E13.5","Dtx2",0.421421,0.186607,0.136793,0.091952
"E13.5","Dtx3",0.787307,0.797611,1.10788,1.54955
"E13.5","Dtx4",0.194599,0.15635,0.0355295,0.0489468
"E13.5","Dusp14",0.255959,0.10866,0.0353141,0.0786755
"E13.5","Dusp6",0.486404,0.312029,0.199537,0.11306
"E13.5","Duxbl",0.201163,0.0517611,0.0262523,0.0343203
"E13.5","Dvl1",0.0389648,0.0418424,0.0386658,0.0150701
"E13.5","Dvl2",0.0126981,0.0151958,0.014931,0.0126872
"E13.5","Dvl3",1.1933,0.962445,0.609326,0.873918
"E13.5","E2f1",4.90884,2.21828,1.81985,1.09562
"E13.5","E2f3",0.250171,0.92389,0.137761,0.105352
"E13.5","E2f4",0.0610534,0.0492098,0.0342051,0.0172209
"E13.5","E2f5",0.759048,0.874279,0.606155,0.211386
"E13.5","E2f6",0.0575757,0.124148,0.0569464,0.0506243
"E13.5","E2f7",2.01698,1.68229,0.634164,1.03285
"E13.5","Ebf1",1.28602,1.29086,7.58254,4.24995
"E13.5","Ebf2",0.0208077,0.0140973,0.0133474,0.00504398
"E13.5","Ebf3",0.111177,0.426267,0.197806,0.965638
"E13.5","Ebf4",0.0957395,0.0321057,0.132052,0.0602581
"E13.5","Ece2",0.00762948,0.0043013,0.0153042,0.00724291
"E13.5","Ecel1",0.116909,0.244692,5.8332,0.168472
"E13.5","Ednrb",0.0401211,0.0956833,0.160228,0.395504
"E13.5","Eed",8.19648,10.1827,2.75441,2.61039
"E13.5","Efemp1",0.046692,0.0291286,0.0385268,0.00927312
"E13.5","Efna1",0.217363,0.163083,0.0998628,0.206393
"E13.5","Efna2",0.147792,0.0235113,0.0183463,0.0382734
"E13.5","Efna3",0.220135,0.180117,0.112249,0.0509225
"E13.5","Efna4",0.122496,0.07267,0.0160734,0.0295793
"E13.5","Efna5",0.526328,0.0872462,0.284445,0.114881
"E13.5","Efnb1",10.3215,3.7466,1.80108,1.15948
"E13.5","Efnb2",4.31304,1.00937,2.16324,0.342364
"E13.5","Efnb3",0.409045,0.587707,1.58568,0.257621
"E13.5","Egf",0.046324,0.00477544,0.00311168,0.00268752
"E13.5","Egfr",0.026577,0.0538013,0.203173,0.0226668
"E13.5","Egr1",1.06451,1.32358,0.243154,1.38912
"E13.5","Egr2",2.70453406666667,1.8029648,2.2664117,2.59806349666667
"E13.5","Egr3",0.114878,0.04,0.068106,0.0185765
"E13.5","Ehf",0.0180019,0.00947345,0.0151727,0.00685482
"E13.5","Elf1",0.210102,0.172617,0.0623532,0.0707942
"E13.5","Elf2",5.95869,6.85264,2.08362,2.01289
"E13.5","Elf3",0.187186,0.0606875,0.0394999,0.0559677
"E13.5","Elf4",0.0141812,0.00911737,0.0280582,0.00442977
"E13.5","Elf5",0.0676399,0.0575763,0.0472177,0.0278472
"E13.5","Elk1",1.34511,1.42899,1.53178,1.65257
"E13.5","Elk3",2.0176,1.23409,1.48776,1.65585
"E13.5","Elk4",0.757456,0.547229,0.254527,0.239202
"E13.5","Emx1",1.43054,2.87236,0.0625696,0.669406
"E13.5","Emx2",0.390225,0.765286,0.0697935,0.357854
"E13.5","En1",0.1541846,0.09170685,0.08641815,0.034069
"E13.5","En2",0.167164,0.0360094,0.0146992,0.0169946
"E13.5","Enah",0.0446107,0.0498912,0.134586,0.076528
"E13.5","Enc1",8.16395,4.584075,5.326945,5.36499
"E13.5","Eng",1.69048,1.57882,1.44659,1.40987
"E13.5","Eomes",24.9183,16.75485,3.819985,2.374515
"E13.5","Ep300",8.91836,8.79936,6.60967,5.10691
"E13.5","Epas1",1.49621,1.26407,1.73313,1.74113
"E13.5","Epha1",0.223169,0.0670688,0.0427209,0.0540016
"E13.5","Epha10",0.456268,0.138781,0.025963,0.082848
"E13.5","Epha2",0.0958163,0.0745038,0.143157,0.0586693
"E13.5","Epha3",0.0125775,0.00781256,0.0160199,0.00666962
"E13.5","Epha4",3.5311925,4.78401,1.309889,2.574808
"E13.5","Epha5",2.24164,0.469695,1.50288,0.188917
"E13.5","Epha6",0.0992799,0.00968932,0.0144842,0.019721
"E13.5","Epha7",0.0318618,0.0374519,0.014001,0.0730402
"E13.5","Epha8",0.0271919,0.0999111,0.0126626,0.372176
"E13.5","Ephb1",0.162121,0.408413,1.12423,1.01517
"E13.5","Ephb2",0.171462,0.207354,0.0693662,0.48895
"E13.5","Ephb3",1.70646,0.167242,0.101187,0.0461386
"E13.5","Ephb4",0.843565,0.657412,0.221495,0.193443
"E13.5","Ephb6",2.14677,2.21995,1.83334,5.6659
"E13.5","Erbb2",0.3861424,0.20151365,0.18951945,0.1053251
"E13.5","Erbb3",0.017808,0.00813891,0.0205121,0.00254443
"E13.5","Erbb4",0.118956,0.125885,0.771782,0.100549
"E13.5","Ereg",0.19112,0.0833262,0.0393111,0.043359
"E13.5","Erg",0.0163589,0.0262663,0.0213186,0.0298838
"E13.5","Esr1",0.142135,0.0654973,0.0460414,0.0395929
"E13.5","Esr2",0.0331559,0.0213783,0.012012,0.00299649
"E13.5","Esrra",0.0368697,0.036747,0.0360169,0.030968
"E13.5","Esrrb",0.0491659,0.0894499,0.0122044,1.87562
"E13.5","Esrrg",0.0396259,0.0174486,0.0211275,0.0740559
"E13.5","Esx1",0.0386132,0.0199622,0.0117321,0.0104547
"E13.5","Ets1",1.497,1.23728,1.23444,1.28828
"E13.5","Ets2",0.0871086,0.0388108,0.0100978,0.218154
"E13.5","Etv1",0.2773521,0.08980735,0.2635855,0.05450367
"E13.5","Etv2",0.031121,0.0116241,0.0207599,0.0117002
"E13.5","Etv3",0.17558,0.0928179,0.0546944,0.0363923
"E13.5","Etv3l",0.0345477,0.0308096,0.0117033,0.015643
"E13.5","Etv4",0.040987,0.00624208,0.00838471,0.00500403
"E13.5","Etv5",0.117334,0.141362,0.0842329,0.0121341
"E13.5","Etv6",0.36779,0.570285,0.0860142,0.243348
"E13.5","Evi5",0.208591,0.0703515,0.0255486,0.0923622
"E13.5","Evl",12.1212,8.99994,5.75545,6.89136
"E13.5","Evx1",0.2723573,0.06980662,0.077759885,0.069512375
"E13.5","Evx2",0.00760175,0.0119826,0.0150451,0.00559346
"E13.5","Eya4",0.0426553,0.0732484,0.0270061,0.0590023
"E13.5","Faah",0.01045571,0.02135425,0.015193285,0.0414184
"E13.5","Fam189a2",0.0364596,0.0161283,0.0124005,0.0159062
"E13.5","Fam3c",0.260929,0.15032,0.0280166,0.0581243
"E13.5","Fam40b",0.0150665,0.0097867,0.0101614,0.00930517
"E13.5","Far2",0.519805,0.457094,0.200717,0.17864
"E13.5","Fas",0.01235,0.0236393,0.0221348,0.0132468
"E13.5","Fat1",0.23029,0.211169,0.193653,0.198772
"E13.5","Fat3",0.11526,0.148185,0.186857,0.158474
"E13.5","Fbxw4",0.0237867,0.00531737,0.0188486,0.00837826
"E13.5","Fbxw7",0.450158,0.214393,0.118358,0.029107
"E13.5","Fcna",0.0385331,0.0147036,0.0158762,0.0202591
"E13.5","Fcnb",0.153676,0.0144378,0.00450355,0.0176568
"E13.5","Ferd3l",0.0583473,0.044389,0.0173032,0.0207842
"E13.5","Fez1",30.017,20.7674,8.59379,6.26737
"E13.5","Fezf2",8.93773,4.801435,0.914235,3.9417865
"E13.5","Fgf1",4.20118,3.56063,4.90263,3.69251
"E13.5","Fgf10",0.0333183,0.0151398,0.00489329,0.00770238
"E13.5","Fgf12",0.0123194,0.0191048,0.00446725,0.0158315
"E13.5","Fgf14",0.118309,0.0648993,2.51371,0.0351813
"E13.5","Fgf15",0.514709,0.366257,2.29346,1.14292
"E13.5","Fgf16",0.0948123,0.0437219,0.0196169,0.0321767
"E13.5","Fgf17",0.0500685,0.0123754,0.00665104,0.00558315
"E13.5","Fgf18",0.0399861,0.00954801,0.00905316,0.00674359
"E13.5","Fgf2",0.228462,0.0238441,0.0261903,0.00994639
"E13.5","Fgf23",0.227514,0.035267,0.0274088,0.0136899
"E13.5","Fgf3",0.0621981,0.0185842,0.0724998,0.00619249
"E13.5","Fgf4",0.0136399,0.00475291,0.0030317,0.000443456
"E13.5","Fgf5",0.0112137,0.00587481,0.00448138,0.00991159
"E13.5","Fgf6",0.170852,0.0224941,0.020413,0.0200053
"E13.5","Fgf7",0.068684,0.0146688,0.00781474,0.00861781
"E13.5","Fgf8",0.214278,0.0969675,0.11984,0.0595789
"E13.5","Fgfbp1",0.0188869,0.0247119,0.00655092,0.0197806
"E13.5","Fgfr1",0.277211,0.656025,0.169784,0.213502
"E13.5","Fgfr2",2.65641,1.70443,4.53086,1.39774
"E13.5","Fgfr3",2.19794,6.35774,0.221681,0.515165
"E13.5","Fgfr4",0.955654,0.130837,0.0616165,0.0358864
"E13.5","Fgfrl1",0.0588927,0.0216779,0.0794971,0.0104712
"E13.5","Fgl1",0.056138,0.0215369,0.00394269,0.00275762
"E13.5","Fgl2",0.0302582,0.00428066,0.00195392,0.00435884
"E13.5","Fibcd1",0.121972,0.0409869,0.0337312,0.0318729
"E13.5","Figf",0.0521642,0.0191102,0.00430737,0.00402365
"E13.5","Figla",0.0148046,0.00750791,0.00850591,0.00760564
"E13.5","Fli1",1.23803,1.21707,0.882874,1.17201
"E13.5","Flt1",0.760159,1.03141,0.989851,0.637447
"E13.5","Flt3",0.0236012,0.0101257,0.00712791,0.00388885
"E13.5","Flt4",0.440099,0.153016,0.143159,0.095443
"E13.5","Fmo1",0.159476,0.13253,0.0655035,0.0877504
"E13.5","Fmr1",0.28069,0.223518,0.123539,0.0908497
"E13.5","Fn1",4.52803,3.46586,3.15152,1.10884
"E13.5","Fndc3a",0.146544,0.310851,0.0568623,0.161337
"E13.5","Fos",0.0252157,0.0273863,0.00607385,0.0170722
"E13.5","Fosl2",0.157632,0.0934173,0.104974,0.0320118
"E13.5","Foxa1",0.104332,0.035001,0.0260889,0.126466
"E13.5","Foxa2",0.103141,0.0526395,0.0286321,0.0167184
"E13.5","Foxa3",0.0261349,0.00854262,0.00684773,0.00326599
"E13.5","Foxb1",0.18919105,0.06871105,0.08265105,0.0674045
"E13.5","Foxb2",0.0652119,0.0255362,0.0175079,0.00782028
"E13.5","Foxc1",0.166982,0.0519386,0.0333423,0.0321666
"E13.5","Foxc2",11.6525,6.40242,4.51826,6.99747
"E13.5","Foxd3",0.0478046,0.0494965,0.021955,0.0159085
"E13.5","Foxd4",0.0074579,0.00803952,0.00421803,0.00694715
"E13.5","Foxf1",0.0735738,0.0166776,0.01006,0.0124878
"E13.5","Foxg1",35.715,19.1724,8.43553,2.7006
"E13.5","Foxh1",0.0611541,0.0160136,0.0371967,0.00251382
"E13.5","Foxi1",0.276968,0.0466174,0.0603313,0.019154
"E13.5","Foxj1",0.0378473,0.894385,1.81645,0.747065
"E13.5","Foxj2",0.706469,0.363024,0.258384,0.231516
"E13.5","Foxj3",0.413683,0.385301,0.328738,0.244978
"E13.5","Foxk1",0.0957099,0.120782,0.0962221,0.134484
"E13.5","Foxk2",0.280702,0.250153,0.0869463,0.0627644
"E13.5","Foxl1",0.0108601,0.0189235,0.0258901,0.00852056
"E13.5","Foxm1",13.7256,5.93691,4.8679,3.69637
"E13.5","Foxn1",0.0450685,0.0074247,0.00982051,0.00777895
"E13.5","Foxn2",0.147606,0.103326,0.0854624,0.0806753
"E13.5","Foxn3",0.574557,0.143904,0.228708,0.119257
"E13.5","Foxn4",0.015685,0.00572013,0.00490891,0.00516288
"E13.5","Foxo1",0.15501,0.0490792,0.0125724,0.0225338
"E13.5","Foxo3",0.0660912,0.142138,0.0598502,0.0404702
"E13.5","Foxo4",0.0260365,0.0253708,0.0288976,0.00564977
"E13.5","Foxp1",0.46438766,0.124072295,2.0660645,0.10744241
"E13.5","Foxp2",0.11961165,0.1914756,1.087947,3.818004
"E13.5","Foxp3",0.0247506,0.0109861,0.018133,0.00983744
"E13.5","Foxp4",10.1624,1.40113,4.41245,0.689155
"E13.5","Foxs1",0.02353,0.0124717,0.0137309,0.0515456
"E13.5","Frat1",0.310884,0.533491,0.304876,0.168016
"E13.5","Frat2",0.0845095,0.0391572,0.037751,0.0505352
"E13.5","Frem2",0.0456523,0.047666,0.0174211,0.0477711
"E13.5","Frzb",0.0471109,0.00885967,0.00911002,0.0037535
"E13.5","Fstl1",6.72077,1.38047,1.66562,2.09165
"E13.5","Fxyd6",0.528045,0.485758,0.889199,0.539392
"E13.5","Fyn",7.89721,4.73982,2.17959,3.38226
"E13.5","Fzd1",2.27482,2.96303,0.235587,1.60323
"E13.5","Fzd10",0.177094,0.173328,0.0334146,0.424012
"E13.5","Fzd2",1.02018,0.352807,0.301241,0.13576
"E13.5","Fzd3",4.18671,9.46341,2.07363,3.5775
"E13.5","Fzd4",0.0612454,0.0150934,0.0222419,0.00472522
"E13.5","Fzd5",0.107513,0.0378603,0.0825586,0.0211246
"E13.5","Fzd6",0.0222713,0.0203305,0.0145985,0.0147503
"E13.5","Fzd7",1.20904,1.37661,0.28222,0.355192
"E13.5","Fzd8",0.696211,0.0613802,0.20653,0.0470703
"E13.5","Fzd9",0.0836479,0.0710936,0.0111204,0.0143713
"E13.5","Gabbr1",1.08271,0.64996,1.9194,3.43034
"E13.5","Gabbr2",2.99141,2.24087,2.38396,2.54979
"E13.5","Gabpa",0.989822,0.701715,0.327082,0.273489
"E13.5","Gabpb1",0.800699,0.675515,0.763644,0.484931
"E13.5","Gabra1",0.017641,0.00480707,0.00865019,0.00490056
"E13.5","Gabra2",0.00493568,0.00564466,0.00321486,0.00708608
"E13.5","Gabra3",0.0215918,0.0272289,0.0419679,0.0107447
"E13.5","Gabra4",0.0559387,0.0293109,0.0239855,0.0106349
"E13.5","Gabra5",0.0241885,0.0231027,0.0301449,0.0203587
"E13.5","Gabra6",0.0212624,0.00216279,0.00858883,0.00107208
"E13.5","Gabrb1",0.0287323,0.0443709,0.0030491,0.00275231
"E13.5","Gabrb2",0.026179,0.03183085,0.10949245,0.02766771
"E13.5","Gabrb3",0.024465,0.0153049,0.0750781,0.0234495
"E13.5","Gabrd",1.7932,1.92108,0.81929,1.32922
"E13.5","Gabre",0.12277,0.0345398,0.0112967,0.0188053
"E13.5","Gabrg1",0.00630936,0.00563549,0.00702597,0.00552913
"E13.5","Gabrg2",0.045972,0.0816117,0.40573,0.186835
"E13.5","Gabrg3",0.170816,0.0421602,0.040786,0.0161542
"E13.5","Gabrp",1.29043,0.141411,0.0757463,0.059072
"E13.5","Gabrq",0.145093,0.0327252,0.0225161,0.0097107
"E13.5","Gabrr1",0.0212497,0.0091256,0.0133857,0.00397065
"E13.5","Gabrr2",0.0114517,0.00332409,0.00664593,0.00121171
"E13.5","Gad1",0.806681,0.963466,10.4578,1.79002
"E13.5","Gad2",0.131665,0.44969,7.45468,1.88764
"E13.5","Gal",0.0610421,0.0729962,0.0189813,0.011536
"E13.5","Galr1",0.0721017,0.00643861,0.00865475,0.0455178
"E13.5","Galr2",0.0207,0.020535,0.028673,0.0096843
"E13.5","Gap43",10.6114,8.80577,11.6195,12.7862
"E13.5","Gas1",11.4455,6.7797,1.25525,1.24698
"E13.5","Gata2",0.627474,0.563287,0.173569,0.530179
"E13.5","Gata3",0.152253,0.0536801,0.0762558,1.01815
"E13.5","Gata6",0.0303409,0.0107755,0.0149059,0.00262165
"E13.5","Gatad1",3.1967,2.45796,0.735284,1.04001
"E13.5","Gatad2a",9.86846,4.60026,1.58102,2.20501
"E13.5","Gbx1",0.0424773,0.00701951,1.65569,0.024829
"E13.5","Gbx2",0.532403,2.623225,2.070205,30.0457
"E13.5","Gcg",0.0504975,0.0171138,0.0119852,0.00501374
"E13.5","Gch1",0.1557,0.0907805,0.0430567,0.0190698
"E13.5","Gcm1",0.0484329,0.0731673,0.0162987,0.0116272
"E13.5","Gcm2",0.026137,0.00945298,0.0589372,0.00322173
"E13.5","Gda",0.0901224,0.0107611,0.0131855,0.00528065
"E13.5","Gdf1",0.0774869,0.0279339,0.0422377,0.0108398
"E13.5","Gdf10",0.179152,0.0875925,0.0338923,0.0376884
"E13.5","Gdf11",0.481892,0.355701,0.618406,0.579826
"E13.5","Gdf15",0.302585,0.064196,0.0124468,0.0684937
"E13.5","Gdf2",0.045904,0.066286,0.00353047,0.0104596
"E13.5","Gdf3",0.248569,0.0646952,0.0109996,0.0254057
"E13.5","Gdf5",0.025248,0.0281989,0.0266752,0.135845
"E13.5","Gdf6",7.51686,5.11761,4.56351,3.80274
"E13.5","Gdf9",0.0284998,0.017912105,0.00927157,0.00448102
"E13.5","Gdnf",0.501213,0.170303,0.11039,0.0807504
"E13.5","Gfap",0.282829,0.0806555,0.0314379,0.0389088
"E13.5","Gfra1",0.130179,0.205089,0.69897,0.561464
"E13.5","Gfra2",0.0854557,0.0858065,0.0275385,0.290038
"E13.5","Gfra3",0.112073,0.0153945,0.0449636,0.00493576
"E13.5","Ghrh",0.0776113,0.0327787,0.0198808,0.0325847
"E13.5","Ghsr",0.00441953,0.0142191,0.00723938,0.693655
"E13.5","Gja1",1.4366,1.51925,0.530247,0.871718
"E13.5","Gjd2",0.0841513,0.0487836,0.0354881,0.0139229
"E13.5","Glcci1",0.0552854,0.0247541,0.753821,0.0194079
"E13.5","Gli1",0.12352285,0.04917215,0.039703255,0.031100675
"E13.5","Gli2",0.402811,0.173759,0.0610434,0.0259616
"E13.5","Gli3",1.423628,1.1684505,0.37869075,0.2954855
"E13.5","Glis3",0.255781,0.142999,0.109481,0.0656147
"E13.5","Glp1r",0.0170739,0.00451466,0.0045484,0.00503287
"E13.5","Glra1",0.0663693,0.0572021,0.0114456,0.0211464
"E13.5","Glra2",0.110895,0.0520258,0.17902,0.0642057
"E13.5","Glra3",0.268015,0.0619789,0.0343849,0.268487
"E13.5","Glra4",0.162803,0.0716292,0.0180591,0.0155687
"E13.5","Glrb",0.0451027,0.0191683,0.0164623,0.017126
"E13.5","Gls",0.063355,0.0213423,0.100207,0.0252496
"E13.5","Gls2",0.02556,0.0195749,0.015724,0.00639131
"E13.5","Glul",1.66616,1.62692,1.24397,1.60835
"E13.5","Gm1441",0.0109639,0.00931656,0.0294741,0.0242662
"E13.5","Gm6753",0.1477961,0.0478049,0.0564471,0.02607425
"E13.5","Gnb4",0.345468,0.0866304,0.0580582,0.102827
"E13.5","Gnrh1",0.0300667,0.0113384,0.0343002,0.0076195
"E13.5","Gpc3",1.41169,1.24757,1.76015,0.57752
"E13.5","Gpr101",0.00488901,0.00271095,0.00435544,0.00133746
"E13.5","Gpr123",0.0156485,0.00659447,0.0122443,0.00815588
"E13.5","Gpr139",0.198337,0.0682306,0.0192289,0.020139
"E13.5","Gpr161",0.0357643,0.0183995,0.0441842,0.0132824
"E13.5","Gpr165",0.0464465,0.00636538,0.0135571,0.00380708
"E13.5","Gpr26",0.192857,0.0635507,0.0559326,0.0680516
"E13.5","Gpr37",0.0261499,0.0355292,0.0546473,0.0103709
"E13.5","Gpr37l1",0.0957317,0.0366732,0.00797149,0.00916521
"E13.5","Gpr55",0.0261564,0.0149187,0.0126394,0.00765033
"E13.5","Gpr56",0.258097,0.310718,0.25601,0.274676
"E13.5","Gpr6",0.153448,0.0365537,0.012429,0.00741963
"E13.5","Gpr83",0.116216,0.0297147,0.0130349,0.00948037
"E13.5","Gpr88",0.193723,0.0754806,0.109148,0.0247554
"E13.5","Gpr98",0.0435766,0.718754,0.211858,0.828209
"E13.5","Gprc5b",0.329013,0.144697,0.0987986,0.196071
"E13.5","Gpx1",0.125926,0.0779677,0.114736,0.125313
"E13.5","Gpx3",0.0336089,0.022057,0.011313,0.00487828
"E13.5","Grhl1",0.00917636,0.00972106,0.0052415,0.00413456
"E13.5","Grhl2",0.336206,0.114388,0.0736801,0.0662092
"E13.5","Gria1",1.52532,0.472672,4.79628,1.87481
"E13.5","Gria2",4.55013,1.74331,6.25318,3.22498
"E13.5","Gria3",1.00189,0.346883,0.578275,0.230524
"E13.5","Gria4",0.300774,0.179152,1.27564,0.501136
"E13.5","Grid1",0.187164,0.0277675,0.309994,0.0261238
"E13.5","Grid2",0.112945,0.0262388,0.0565562,0.010327
"E13.5","Grik1",0.0551014,0.0623433,0.243339,0.101585
"E13.5","Grik2",2.35967,5.44747,3.2944,2.50113
"E13.5","Grik3",1.035808,0.26969505,3.263605,1.203957
"E13.5","Grik4",0.00766538,0.0018934,0.0120223,0.00174968
"E13.5","Grik5",0.604816,0.425255,2.18315,0.954698
"E13.5","Grin1",0.0815424,0.122276,0.29717,0.194143
"E13.5","Grin2a",0.180668,0.0477595,0.0223675,0.0220544
"E13.5","Grin2b",0.454417,0.182461,0.514897,0.256352
"E13.5","Grin2c",0.149788,0.0909213,0.0228779,0.0476642
"E13.5","Grin2d",0.244126,0.0419012,0.0193042,0.00684717
"E13.5","Grin3a",0.585445,0.12232,0.0717609,0.163961
"E13.5","Grin3b",0.110551,0.055433,0.0122796,0.0361716
"E13.5","Grk4",0.203632,0.165831,0.0308118,0.011853
"E13.5","Grm1",0.178295,0.0792284,0.66213,0.0425568
"E13.5","Grm2",0.207387,0.0510094,0.0501435,0.0162709
"E13.5","Grm3",0.215596,0.126008,0.124801,0.483571
"E13.5","Grm4",0.218441,0.0566075,0.0382003,0.030987
"E13.5","Grm5",0.325923,0.139025,0.317578,0.0623297
"E13.5","Grm6",0.0073852,0.00629189,0.00512744,0.00537546
"E13.5","Grm8",0.34661,0.121514,0.155683,0.716056
"E13.5","Grp",0.290737,0.0796717,0.150143,0.127074
"E13.5","Gsc",0.0902451,0.0514384,0.0391216,0.0140063
"E13.5","Gsc2",0.0281562,0.0467248,0.00889675,0.0256855
"E13.5","Gsg1l",0.155027,0.0550463,0.0133868,0.00843249
"E13.5","Gsk3a",0.175255,0.113874,0.0904607,0.048749
"E13.5","Gsk3b",1.13734,1.39863,2.17947,2.8904
"E13.5","Gsx1",0.22176215,0.0934752,0.08905955,0.14343965
"E13.5","Gsx2",0.14763408,0.029308285,0.08345605,0.00903091
"E13.5","Gtf2e2",0.567883,0.792875,0.234675,0.193696
"E13.5","Gtf2h5",3.27495,3.29941,2.29047,2.46783
"E13.5","Gtf2ird1",3.74337,3.57544,3.48688,2.82915
"E13.5","Gtf3a",5.62807,4.24023,1.35102,1.57102
"E13.5","Gtf3c1",0.378983,0.390436,0.188135,0.151734
"E13.5","Gtf3c2",6.94058,8.40145,3.43737,6.52694
"E13.5","Gusb",0.0150007,0.0248471,0.0117887,0.00811811
"E13.5","Hand1",0.0343555,0.0098254,0.00724013,0.0082806
"E13.5","Hap1",6.86811,9.46907,5.4356,9.69619
"E13.5","Hbb-b2",19.6734,10.4307,15.1249,15.2772
"E13.5","Hbegf",0.450119,0.125452,0.0978374,0.135272
"E13.5","Hbp1",0.138009,0.194739,0.0614746,0.0724863
"E13.5","Hcn1",0.317974,0.122155,0.153001,0.0845617
"E13.5","Hcrt",0.028657,0.011295,0.019531,0.00443344
"E13.5","Hcrtr1",0.456358,0.144079,0.100729,0.0232498
"E13.5","Hcrtr2",0.0298975,0.0050926,0.00877858,0.00722656
"E13.5","Hdac2",27.3093,17.9596,8.00076,8.31758
"E13.5","Hdac5",0.757685,0.293124,0.298906,0.181276
"E13.5","Hdac6",0.016816,0.0319298,0.0327891,0.0354387
"E13.5","Hdc",0.0347801,0.0576954,0.00639846,0.0132004
"E13.5","Hdx",0.0673901,0.00781018,0.0206706,0.0306229
"E13.5","Helt",0.0700561,0.0181499,0.0098157,0.0114944
"E13.5","Hes1",6.67475,9.5397,0.86812,2.31144
"E13.5","Hes2",0.02839,0.0119521,0.00582532,0.0197593
"E13.5","Hes3",0.0215425,0.00945904,0.0115401,0.00753854
"E13.5","Hes5",20.2504,18.0338,13.5432,9.08008
"E13.5","Hes7",0.385595,0.147798,0.106746,0.0780071
"E13.5","Hesx1",0.0677133,0.00637508,0.00452499,0.00462493
"E13.5","Hey1",0.638526,0.465996,0.109034,0.112695
"E13.5","Hey2",0.493977,1.16064,0.19286,0.211957
"E13.5","Heyl",0.475009,0.354556,0.287788,0.358514
"E13.5","Hfe",0.0184609,0.00454673,0.0068832,0.00118258
