"Gene","Layer","Age","Region","log2FoldChange","Pvalue"
"HIATL1","L5/L6","48M","V1",1.26065404960157,0.00331396845005232
"GRM1","L5/L6","48M","V1",1.10848684729759,0.00333511336519935
"LOC709341","L5/L6","48M","V1",2.10648005463276,0.00335015399459666
"DLGAP2","L5/L6","48M","V1",1.61913237644197,0.00335821253225098
"ZNF181","L5/L6","48M","V1",1.16704689193087,0.00337206159628305
"ARID5B","L5/L6","48M","V1",1.13274733293628,0.00339895669151797
"FCHO2","L5/L6","48M","V1",1.03803065639584,0.00341552267450312
"C3H21orf33","L5/L6","48M","V1",1.65112224851323,0.00351142008283519
"ZNF217","L5/L6","48M","V1",1.07566787604511,0.00355046377263898
"LOC711252","L5/L6","48M","V1",1.4737530093719,0.00356927431751215
"EIF2AK2","L5/L6","48M","V1",1.00694751802958,0.00359824779311857
"LOC100424604","L5/L6","48M","V1",1.18546374829151,0.00361579531474971
"LOC711809","L5/L6","48M","V1",1.13179160849453,0.00362914357518702
"METTL18","L5/L6","48M","V1",1.53254457704067,0.00368117931385632
"SRSF1","L5/L6","48M","V1",1.44054117429203,0.00373075204531397
"GPR137C","L5/L6","48M","V1",2.05628556034178,0.00375022989304738
"LOC100431070","L5/L6","48M","V1",1.33861163144761,0.00378066638442242
"HERC3","L5/L6","48M","V1",1.17924618759706,0.00380871038875254
"LOC100424169","L5/L6","48M","V1",1.35847744443028,0.00381522890617443
"LTB","L5/L6","48M","V1",3.58940360586689,0.00388252205608895
"STXBP5","L5/L6","48M","V1",1.14757220015384,0.00389052195703261
"LOC100424740","L5/L6","48M","V1",1.21102297485654,0.00393010355214583
"ANAPC13","L5/L6","48M","V1",1.33917242569393,0.00393647037091812
"BCL9","L5/L6","48M","V1",1.01479161685315,0.00395973373045568
"TRHDE","L5/L6","48M","V1",1.4398537844459,0.00398858679220218
"LOC715341","L5/L6","48M","V1",1.19959378853831,0.00400674167252806
"FBXO9","L5/L6","48M","V1",1.12660235973843,0.00402742152172908
"ZNF684","L5/L6","48M","V1",1.11283927173906,0.0040334542378798
"FAM76B","L5/L6","48M","V1",1.93430033668036,0.00403679584800791
"RTCD1","L5/L6","48M","V1",1.92106720664306,0.00405138662722331
"LOC716330","L5/L6","48M","V1",1.20186470825431,0.00406870510194079
"SYTL2","L5/L6","48M","V1",1.42211562782291,0.00408495864385182
"DCBLD2","L5/L6","48M","V1",1.5250033608345,0.00410343740544094
"MEOX2","L5/L6","48M","V1",1.09046025909044,0.00412324148531439
"LOC100427126","L5/L6","48M","V1",1.50366537534078,0.00412577886625961
"KIAA1524","L5/L6","48M","V1",1.73602194319232,0.00419034332486742
"LOC694102","L5/L6","48M","V1",1.09872535085991,0.00419092054472403
"LOC716580","L5/L6","48M","V1",1.95446375748699,0.00419147269365114
"LOC100429880","L5/L6","48M","V1",1.03732855138966,0.004212926113096
"TCERG1","L5/L6","48M","V1",1.32386839262182,0.00423266163529888
"CPLX2","L5/L6","48M","V1",1.96343166553951,0.00430068964694312
"AGTR1","L5/L6","48M","V1",1.62180349344566,0.00430951714083263
"PLCL1","L5/L6","48M","V1",1.2075229512773,0.00432496911793003
"LOC695933","L5/L6","48M","V1",1.17955490104154,0.00435758618593723
"RAD51AP1","L5/L6","48M","V1",1.25259786658183,0.00437590845698849
"SSFA2","L5/L6","48M","V1",1.02146885913796,0.00439745415163441
"RBM27","L5/L6","48M","V1",1.03423922616212,0.00444527130370424
"PIK3CB","L5/L6","48M","V1",1.47153951449704,0.00446588074186082
"SLC24A4","L5/L6","48M","V1",1.41725105260818,0.00447384899271722
"GCFC1","L5/L6","48M","V1",1.33647882607641,0.00451454639214869
"PDZRN3","L5/L6","48M","V1",1.88409629808965,0.00453069874786025
"USP2","L5/L6","48M","V1",1.53378682293811,0.0045312287651677
"KCNA2","L5/L6","48M","V1",1.3385408277132,0.00453796396655702
"LOC707984","L5/L6","48M","V1",1.6480286039566,0.00457420346825885
"LOC100423342","L5/L6","48M","V1",1.74798365248843,0.0046318567592619
"SERTAD4","L5/L6","48M","V1",2.14306032801971,0.00472744762971383
"SLC25A21","L5/L6","48M","V1",1.05709758768859,0.00476617652590389
"SATB1","L5/L6","48M","V1",1.50192896934141,0.00476666593174762
"RCOR3","L5/L6","48M","V1",1.10463956291576,0.00478057778483421
"GRIA4","L5/L6","48M","V1",1.22013805943266,0.00478539489939257
"LOC701759","L5/L6","48M","V1",1.24612774892452,0.00479694840027558
"ZBTB38","L5/L6","48M","V1",1.23895966675065,0.00481228437167346
"LOC100424521","L5/L6","48M","V1",1.39423905723774,0.00482224666295484
"DCAF17","L5/L6","48M","V1",1.50770401152086,0.00487122855736038
"CNTNAP4","L5/L6","48M","V1",1.0889902323571,0.00487707847119351
"TSPYL1","L5/L6","48M","V1",1.53033835010815,0.00493435843188942
"FAS","L5/L6","48M","V1",1.62426100250159,0.00495735888355553
"LOC698255","L5/L6","48M","V1",1.13060727554122,0.00498798230310638
"NEK9","L5/L6","48M","V1",1.27044449830151,0.00499489221767592
"BTBD10","L5/L6","48M","V1",1.16467500481549,0.00503388713784498
"CPNE9","L5/L6","48M","V1",1.38689835567294,0.00507051241886278
"ANK3","L5/L6","48M","V1",1.00412183479684,0.00515252766404547
"ATF7IP","L5/L6","48M","V1",1.88635161623918,0.00522618828401763
"TBC1D4","L5/L6","48M","V1",1.56299380775479,0.00528940442761568
"LOC100429311","L5/L6","48M","V1",1.18084190961201,0.00530398358727962
"ELL2","L5/L6","48M","V1",1.07382213894727,0.00531163863856113
"SLC25A32","L5/L6","48M","V1",1.21915270524152,0.00531629705233682
"LGALS3BP","L5/L6","48M","V1",1.73474281675975,0.00542162524501914
"SLITRK1","L5/L6","48M","V1",1.13630241732575,0.00543221287038117
"ABTB1","L5/L6","48M","V1",1.40464133745732,0.00543234780145711
"GIT2","L5/L6","48M","V1",1.23937124437282,0.00546551784961906
"LOC100429683","L5/L6","48M","V1",1.37881163492675,0.0054903691870176
"ANK1","L5/L6","48M","V1",1.70630534086641,0.00549324269239823
"SECISBP2L","L5/L6","48M","V1",1.0083908215563,0.00550572094045018
"ARRDC3","L5/L6","48M","V1",1.25806779350846,0.00551272319577457
"LOC721324","L5/L6","48M","V1",1.16963177032888,0.00553845398475807
"MDGA2","L5/L6","48M","V1",1.30614490117546,0.005546628707707
"ASAP2","L5/L6","48M","V1",1.44167652047214,0.00556711035714095
"SLC38A9","L5/L6","48M","V1",1.77519910396201,0.00562433850100572
"PCDHA6","L5/L6","48M","V1",2.0616938249797,0.00563032205576003
"NEXN","L5/L6","48M","V1",1.39453166040828,0.00563489094925231
"FAM13B","L5/L6","48M","V1",1.17389789353055,0.00564418056758492
"STAMBPL1","L5/L6","48M","V1",2.0389642000017,0.00564595284595386
"LOC714251","L5/L6","48M","V1",2.60992384175245,0.00565738820994367
"KCNQ5","L5/L6","48M","V1",1.43341908822348,0.00566423104113431
"ZFYVE9","L5/L6","48M","V1",1.23174308705907,0.00568870252523387
"SENP7","L5/L6","48M","V1",1.64431567749992,0.00569555892772859
"NFAT5","L5/L6","48M","V1",1.01350972995884,0.00570452783519717
"LOC697272","L5/L6","48M","V1",4.43970971967873,0.00570895957504169
"BTF3L4","L5/L6","48M","V1",1.53466601313059,0.00571515797673532
"ELOVL4","L5/L6","48M","V1",1.03732331452686,0.00573078050248621
"LPGAT1","L5/L6","48M","V1",1.41539608584675,0.00576328139713281
"NRGN","L5/L6","48M","V1",1.47971676610996,0.00578008594376748
"LOC100425149","L5/L6","48M","V1",1.43497093896093,0.00585925526392163
"FHL2","L5/L6","48M","V1",1.34599110257607,0.00587398891065501
"SASH1","L5/L6","48M","V1",1.03157368410604,0.00587400995263826
"ERO1L","L5/L6","48M","V1",1.02016508857385,0.00591521787263214
"ITPR1","L5/L6","48M","V1",1.29490605244188,0.00593313220145441
"SBDS","L5/L6","48M","V1",1.32427346264729,0.00596647721231476
"LOC708128","L5/L6","48M","V1",2.34369102704212,0.00600506247597838
"LOC701698","L5/L6","48M","V1",1.28919190426621,0.0060178551396513
"RICTOR","L5/L6","48M","V1",1.07092471622562,0.00602526275228379
"SLC45A4","L5/L6","48M","V1",1.64650590300872,0.00604031792598724
"GLRX","L5/L6","48M","V1",1.49206363512334,0.00604741336994645
"LOC100430437","L5/L6","48M","V1",1.81819532126826,0.00612897901240692
"FAM198B","L5/L6","48M","V1",3.48780048316431,0.00615261406839298
"BACH2","L5/L6","48M","V1",1.01847109476822,0.00616080716540373
"SIRT1","L5/L6","48M","V1",1.47472793824117,0.00617129186580266
"LOC700324","L5/L6","48M","V1",1.48481740310553,0.00617208958085712
"ARL15","L5/L6","48M","V1",1.35776917354422,0.00617668889298567
"PLS1","L5/L6","48M","V1",2.55278358883557,0.00620887004806273
"NKX3-1","L5/L6","48M","V1",3.20234727049667,0.00628042987518905
"LOC100423163","L5/L6","48M","V1",1.44966024458271,0.00628635151867881
"PACS1","L5/L6","48M","V1",1.28078544582099,0.0062991340846276
"LOC100425136","L5/L6","48M","V1",1.28142973915286,0.00631368220435931
"LOC100427368","L5/L6","48M","V1",1.33229162383085,0.00631635849093897
"KLHL24","L5/L6","48M","V1",1.11362990937311,0.00632234280524665
"SLC17A6","L5/L6","48M","V1",1.36636688638659,0.0063478703909856
"LOC717818","L5/L6","48M","V1",1.1872214006699,0.00636083741826119
"ARID4B","L5/L6","48M","V1",1.07800981132455,0.00637018718462326
"SERAC1","L5/L6","48M","V1",1.1754061939411,0.00637227051956602
"SACS","L5/L6","48M","V1",1.21504515089595,0.00638549689785241
"INTS6","L5/L6","48M","V1",1.31304807979621,0.00639625407681455
"ZYX","L5/L6","48M","V1",1.99229711483381,0.00643373523270024
"PARP11","L5/L6","48M","V1",1.12889802435373,0.00646179886020471
"USP25","L5/L6","48M","V1",1.30219639090713,0.00653681334224438
"LOC717705","L5/L6","48M","V1",1.41645679619148,0.00653922626607845
"MPP7","L5/L6","48M","V1",1.75983733929608,0.0065761975966029
"SUDS3","L5/L6","48M","V1",1.90336995964436,0.00664058689017554
"DUSP4","L5/L6","48M","V1",1.71523963889869,0.00668025420575411
"NFKB1","L5/L6","48M","V1",1.30670735344801,0.00671312733527636
"HOOK1","L5/L6","48M","V1",1.15857895302138,0.00672053394689889
"PANK1","L5/L6","48M","V1",1.40760689459031,0.00672862937016356
"KIF3A","L5/L6","48M","V1",1.0676778920281,0.00679133363686435
"AKAP12","L5/L6","48M","V1",1.52716617893272,0.00680163801918995
"SEMA3C","L5/L6","48M","V1",2.1466733142897,0.00686102760590082
"CCNT2","L5/L6","48M","V1",1.37723479844195,0.00689802153317219
"FOXP2","L5/L6","48M","V1",1.60610610101582,0.00691524847858095
"ST8SIA1","L5/L6","48M","V1",1.52524625021734,0.00692004486839069
"DCUN1D1","L5/L6","48M","V1",1.50011210781984,0.00692351940980636
"FAR2","L5/L6","48M","V1",1.26946472032375,0.00697070663090985
"PKNOX2","L5/L6","48M","V1",1.26492473215345,0.00700794957055319
"LRRC55","L5/L6","48M","V1",1.62724375569848,0.00708828290157438
"FUT9","L5/L6","48M","V1",1.22450666464488,0.00710865927233925
"MEX3C","L5/L6","48M","V1",1.13664439671837,0.00712811164750338
"FAM78B","L5/L6","48M","V1",1.34075215125808,0.00713007238666507
"TIFA","L5/L6","48M","V1",1.418733690787,0.00713098353893597
"ANXA7","L5/L6","48M","V1",1.275416197315,0.0071336299346486
"LOC100424341","L5/L6","48M","V1",1.04831767867273,0.00714353364583692
"LOC100424540","L5/L6","48M","V1",1.28302794161802,0.00715078620620272
"ARID2","L5/L6","48M","V1",1.49786063652615,0.00718086646123462
"LOC698787","L5/L6","48M","V1",1.28027763568184,0.00718972941455827
"KCNIP3","L5/L6","48M","V1",1.32838308205715,0.0072542971749439
"DIRAS2","L5/L6","48M","V1",1.20315584041685,0.00726144456029533
"LOC704204","L5/L6","48M","V1",2.08433404681316,0.00726317908224045
"CTNND1","L5/L6","48M","V1",1.4717552997285,0.00728710752333566
"AADAT","L5/L6","48M","V1",1.09007837761497,0.00739518297070984
"SELT","L5/L6","48M","V1",1.03344742513226,0.00741089629978523
"LOC100427625","L5/L6","48M","V1",1.37840504961315,0.00743130474958896
"LOC100425090","L5/L6","48M","V1",1.68594751616455,0.00743559620193664
"LOC719614","L5/L6","48M","V1",2.0883272039429,0.0074548887915306
"CADM2","L5/L6","48M","V1",1.89564886586782,0.00747782071290504
"LOC694513","L5/L6","48M","V1",1.13950699520577,0.00748125193252898
"MAML3","L5/L6","48M","V1",1.79189522178419,0.00749111104384188
"TRIM33","L5/L6","48M","V1",1.54909685255234,0.00754766111813149
"ARHGAP9","L5/L6","48M","V1",1.81411940346537,0.00758176933935601
"LRP12","L5/L6","48M","V1",1.26566854716512,0.00758635584291231
"SLC46A3","L5/L6","48M","V1",1.38887859189059,0.00759157835337007
"ZNF440","L5/L6","48M","V1",1.2522891847601,0.00761023074340754
"LOC696004","L5/L6","48M","V1",1.45165963391433,0.0076371992921996
"GABRG2","L5/L6","48M","V1",1.17780942609239,0.00766760584420279
"MAB21L1","L5/L6","48M","V1",3.12824482002298,0.00768412732381796
"GAPVD1","L5/L6","48M","V1",1.2033378447707,0.00771864167955449
"RCBTB1","L5/L6","48M","V1",1.31092801255869,0.00776411444008852
"LOC100427469","L5/L6","48M","V1",1.57280305377366,0.00779662196972707
"LOC702650","L5/L6","48M","V1",1.11445192819803,0.00780296594496347
"FBXO32","L5/L6","48M","V1",1.69479627462497,0.00780459623195346
"LDB2","L5/L6","48M","V1",1.3884322853536,0.00780496906585582
"GPCPD1","L5/L6","48M","V1",2.38053772859568,0.00781795831684208
"AKAP7","L5/L6","48M","V1",1.01244030935558,0.00791797238606944
"LOC100424356","L5/L6","48M","V1",1.19472351311698,0.00800914209389449
"STRN3","L5/L6","48M","V1",2.04657957071312,0.00801521085590455
"CASP8AP2","L5/L6","48M","V1",1.01909361846295,0.00801636998156425
"ZNF596","L5/L6","48M","V1",1.54786145796373,0.00809461009249974
"THAP10","L5/L6","48M","V1",1.48412297611874,0.00810919505668419
"BCAS1","L5/L6","48M","V1",1.42757678972465,0.00818738666163295
"LOC712303","L5/L6","48M","V1",2.18825490618371,0.00821209686227048
"ZFP1","L5/L6","48M","V1",1.30300215936767,0.00823446612347406
"LOC701501","L5/L6","48M","V1",2.39258499943407,0.00824279686026105
"TRAPPC1","L5/L6","48M","V1",2.12945135101763,0.00826442308969082
"GNAQ","L5/L6","48M","V1",1.13483200761766,0.00827545783519616
"PHC3","L5/L6","48M","V1",1.42929321719845,0.0082869746492677
"ARID1B","L5/L6","48M","V1",1.4470919954421,0.00830922814033211
"ZNF192","L5/L6","48M","V1",1.50206133225459,0.00835844947730352
"ATP8B1","L5/L6","48M","V1",1.31165860234074,0.00837593874444891
"LNX1","L5/L6","48M","V1",1.71463975708489,0.00841190145916602
"HEG1","L5/L6","48M","V1",1.17803817679453,0.00842554851933907
"INCENP","L5/L6","48M","V1",1.15062116470142,0.00845077920087287
"SYT6","L5/L6","48M","V1",1.76572917745202,0.00853682394759871
"CLMP","L5/L6","48M","V1",1.46174166523087,0.00854163298644573
"LOC715130","L5/L6","48M","V1",1.12262704370493,0.00857414955371267
"HS3ST1","L5/L6","48M","V1",1.7704533835546,0.00858065628367715
"GTF2A1","L5/L6","48M","V1",1.18478208895479,0.00859683806228615
"LOC717880","L5/L6","48M","V1",1.75875714954091,0.00861515218414234
"LOC100429804","L5/L6","48M","V1",1.94971655270274,0.00861678227873648
"F8","L5/L6","48M","V1",1.13913368954,0.00868479222728548
"LOC100423442","L5/L6","48M","V1",2.21721266706864,0.00871368461281182
"KLHL20","L5/L6","48M","V1",1.31672406697052,0.0087346207983233
"MST4","L5/L6","48M","V1",1.50976422016545,0.0087389491924352
"ARMCX3","L5/L6","48M","V1",1.40955557730561,0.00875819412673951
"SPTBN4","L5/L6","48M","V1",1.17224906786427,0.00876599986964687
"LOC100430376","L5/L6","48M","V1",1.18773245432061,0.00878746139513914
"PTPN5","L5/L6","48M","V1",1.04220044187908,0.00878829296767765
"ARAP2","L5/L6","48M","V1",1.59937480196523,0.00879165868129367
"DUSP1","L5/L6","48M","V1",1.41593798596869,0.00881871136352166
"TRIM37","L5/L6","48M","V1",1.01475278270331,0.00884154993137535
"ZC3H12C","L5/L6","48M","V1",1.10191982078608,0.00888792571042673
"AFF1","L5/L6","48M","V1",1.70584435295917,0.00901083157463115
"LNP1","L5/L6","48M","V1",1.0919025628173,0.0090305210910273
